ID,Acanthocasuarina_muellerianae,Acanthosoma_haemorrhoidale,Acerentomon_sp,ACROMYRMEX_ECHINATIOR,ACYRTOSIPHON_PISUM,Aedes_AEGYpti,Aleochara_curtula,ANOPHELES_GAMBIAE,Anurida_maritima,Apachyus_charteceus,Aphis_gossypii,APIS_MELLIFERA,Aposthonia_japonica,Archaeopsylla_erinacei,Aretaon_asperrimus,Atelura_formicaria,Baetis_pumilus,Bemisia_tabaci,Bibio_marci,Bittacus_pilicornis,Blaberus_atropos,Bombus_terrestris,Bombylius_major,BOMBYX_MORI,Boreus_hyemalis,Calopteryx_splendens,Campodea_augens,Carabus_granulatus,Celuca_puligator,Ceratophyllus_gallinae,Cercopis_vulnerata,Ceuthophilus_sp,Cheumatopsyche_sp,Chrysis_viridula,Conwentzia_psociformis,Cordulegaster_boltonii,Corydalus_cornutus,Cosmioperla_kuna,Cotesia_vestalis,Cryptocercus_wrighti,Ctenocephalides_felis,Cypridininae_sp,DAPHNIA_PULEX,Dendroctonus_ponderosae,Dichochrysa_prasina,DROSOPHILA_MELANOGASTER,Ectopsocus_briggsi,Empusa_pennata,Ephemera_danica,Epiophlebia_superstes,Eriocrania_subpurpurella,Essigella_californica,Euroleon_nostras,Eurylophella_sp,Exoneura_robusta,Folsomia_candida,Forficula_auricularia,Frankliniella_cephalica,Galloisiana_yuasai,Glomeris_pustulata,Glossina_morsitans,Grylloblatta_bifratrilecta,Gryllotalpa_sp,Gynaikothrips_ficorum,Gyrinus_marinus,Haploembia_palaui,Harpegnathos_SALTator,Hydroptilidae_sp,Inocellia_crassicornis,Isonychia_bicolor,IXODES_SCAPULARIS,Lepeophtheirus_salmonis,Lepicerus_sp,Leptopilina_clavipes,Leuctra_sp,Lipara_lucens,Liposcelis_bostrychophila,Litopenaeus_vannamei,Machilis_hrabei,Manduca_sexta,Mantis_religiosa,Mastotermes_darwiniensis,Meinertellus_cundinamarcensis,Meloe_violaceus,Mengenilla_moldrzyki,Menopon_gallinae,Metallyticus_splendidus,Micropterix_calthella,Nannochorista_philpotti,NASONIA_VITRIPENNIS,Nemophora_deegerella,Nilaparvata_lugens,Notostira_elongata,Occasjapyx_japonicus,Okanagana_villosa,Orussus_abietinus,Osmylus_fulvicephalus,Panorpa_vulgaris,Parides_arcas,PEDICULUS_HUMANUS,Periplaneta_americana,Perla_marginata,Peruphasma_schultei,Philopotamus_ludificatus,Phlebotomus_papatasi,Planococcus_citri,Platycentropus_radiatus,Pogonognathellus_lon_fla,Polyommatus_icarus,Priacma_serrata,Prorhinotermes_simplex,Prosarthria_teretrirostris,Ranatra_linearis,Rhagoletis_pomonella,Rhyacophila_fasciata,Sarcophaga_crassipalpis,Sarsinebalia_urgorii,Sialis_lutaria,Sminthurus_vir_nig,Speleonectes_tulumensis,Stenobothrus_lineatus,Stylops_melittae,Symphylella_vulgaris,Tanzaniophasma_sp,Tenthredo_koehleri,Tetrix_subulata,Tetrodontophora_bielanensis,Thermobia_domestica,Thrips_palmi,Timema_cristinae,Tipula_maxima,Trialeurodes_vaporariorum,Triarthria_setipennis,TRIBOLIUM_CASTANEUM,Trichocera_fuscata,Tricholepidion_gertschi,Triodia_sylvina,Velia_caprai,Xanthostigma_xanthostigma,Xenophysella_greensladeae,Yponomeuta_evonymella,ZOOTERMOPSIS_NEVADENSIS,Zorotypus_caudelli,Zygaena_fausta
ALICUT_EOG5DNCKW,0.299242,0.0833330000000001,0.0530299999999999,0.07197,0.151515,0.05303,0.022728,0.0189390000000001,0.05303,0.159092,NA,0.018939,0.060607,0.367424,0.371213,NA,0.284091,0.056819,0.469697,0.700758,0.159091,0.0189399999999999,0.238636,0.022727,0.083333,0.723484,0.026516,NA,NA,0.0606059999999999,0.064395,0.159091,0.363636,0.018939,0.0643940000000001,0.363636,0.159091,0.655302,0.018939,0.193182,0.060606,0.727273,0.0492429999999999,0.287878,0.064394,0.022727,0.0227280000000001,0.462121,0.079545,0.757575,0.462121,0.344697,0.064394,0.280303,0.212122,0.022728,0.0303039999999999,0.022727,0.022726,0.265151,0.969696,0.344696,0.083333,0.053029,0.0227270000000001,0.219697,0.0189399999999999,0.363636,0.280303,0.071969,0.0606069999999999,0.359848,0.060606,0.0189399999999999,0.064394,0.05303,0.0530300000000001,0.0530299999999999,0.0568190000000001,0.587122,0.337122,0.681818,0.0833329999999999,0.022728,0.761364,0.022728,0.204546,0.166666,0.0833340000000001,0.018939,0.0227270000000001,0.07197,0.0909090000000001,0.064394,0.079547,0.018939,0.439395,0.0530309999999999,0.022727,0.0227269999999999,0.022726,0.064394,0.0681820000000001,0.666667,0.238637,0.0757579999999999,0.07197,0.053031,0.0227270000000001,NA,0.32197,0.515152,0.450757,0.325759,0.723486,0.090908,NA,NA,0.0227270000000001,0.564394,0.064394,0.356061,0.212121,0.136364,0.018939,0.037878,0.053031,0.367424,0.049242,0.700758,0.765151,0.0227270000000001,0.276515,0.0227270000000001,0.109848,0.253788,0.82197,0.0681809999999999,0.064393,0.14394,0.022727,0.022726,0.05303,0.424243
ALICUT_EOG5DNCM5,0.660633,0.036199,0.018099,0.022625,0.00905,0.0271499999999999,0.031674,0.022624,0.25792,0.0271490000000001,0.45249,0.0271490000000001,0.0181000000000001,0.638008,NA,NA,0.031674,0.022625,0.031674,0.257918,0.0316739999999999,NA,0.099548,0.0226239999999999,0.022625,0.0226239999999999,0.285069,0.0180999999999999,0.502263,0.0226249999999999,0.0226249999999999,0.076923,0.0180989999999999,0.022625,0.0497739999999999,0.0226249999999999,0.0723979999999999,0.18552,0.0181,0.027149,0.0226249999999999,0.533936,0.036199,0.0181,0.0497739999999999,0.027149,0.330317,0.0271499999999999,0.158371,0.045249,0.022624,0.104072,0.0181,0.02715,0.325792,0.23077,0.0271489999999999,0.0271489999999999,0.0271489999999999,NA,0.027149,0.0271499999999999,0.0769229999999999,0.022625,0.0180999999999999,0.0497739999999999,0.0316739999999999,0.081447,0.0180999999999999,0.02715,0.0181,0.099547,0.085972,0.0271489999999999,0.027149,0.0316739999999999,0.122172,0.61991,0.022624,0.58371,0.02715,0.027149,0.244344,0.0226249999999999,0.592761,0.221719,0.0316739999999999,NA,0.0180989999999999,0.022624,0.0181,0.248869,0.031675,0.049773,0.0180999999999999,0.0180989999999999,0.0180999999999999,0.022625,0.022624,0.122172,0.0271489999999999,0.461538,NA,0.0180989999999999,0.0316749999999999,0.049774,0.018101,0.253394,0.0226239999999999,0.343892,0.027149,0.0271489999999999,0.266968,0.027149,0.257919,0.0814479999999999,NA,0.0271489999999999,0.21267,NA,0.058823,0.040724,NA,0.022625,0.0226230000000001,0.072397,0.266968,0.0633479999999999,0.0497739999999999,0.029412,0.031674,0.072398,0.0271489999999999,0.0226240000000001,0.0271499999999999,0.090499,0.0226239999999999,0.18552,0.0181,0.221721,0.022624,0.027148,0.0633480000000001,0.208145
ALICUT_EOG5DNCM7,0.0984250000000001,0.0787389999999999,0.015748,0.110236,0.0157479999999999,0.082677,NA,0.173229,0.236221,0.031496,0.015749,0.381889,0.0196849999999999,NA,0.240157,NA,0.240157,0.015748,0.346458,0.665354,0.34252,0.114173,0.086614,0.248031,0.251969,0.19685,0.015748,0.055118,NA,0.196851,0.019685,0.019685,0.236221,0.114173,NA,0.019685,0.066929,0.673229,0.137796,0.019685,0.248032,0.492127,0.015748,0.059055,NA,0.062992,0.0472449999999999,0.019685,0.019685,0.0196849999999999,0.606299,0.015748,0.0629919999999999,0.188976,0.622047,0.232284,0.244095,0.0196850000000001,0.015748,0.200788,NA,0.692913,0.244094,0.0236220000000001,0.173229,0.271654,0.110236,0.0433059999999999,0.062992,0.0157470000000001,0.0157479999999999,0.251969,0.173228,0.122047,0.0629919999999999,0.287403,0.039371,0.326771,0.228347,0.523621,0.019685,0.0196850000000001,0.0472439999999999,0.051181,0.818897,0.059055,0.019685,0.240158,0.62992,0.110236,0.248032,0.011811,0.0748029999999999,0.015749,0.019685,0.122047,0.074802,0.074803,0.236221,0.350393,0.043306,0.720472,0.0236220000000001,0.259842,NA,0.255906,0.0787409999999999,0.114174,0.248032,0.34252,0.0196840000000001,0.259842,0.196851,0.562992,0.704724,NA,NA,0.46063,0.307087,0.708661,0.240157,0.279528,0.047243,0.019685,0.122048,0.019684,0.244095,0.023622,0.0157489999999999,0.740158,NA,0.015748,0.074803,0.047244,0.0787400000000001,0.106299,0.204724,0.106299,0.062992,0.102361,0.236221,0.0196850000000001,0.0551180000000001,0.248032
ALICUT_EOG5DNCMJ,0.105023,0.0867590000000001,0.0319640000000001,0.0319629999999999,0.031964,0.027397,0.150686,0.0228309999999999,0.296803,0.041096,0.461187,0.150685,0.041095,0.0365299999999999,0.3379,NA,0.0365300000000001,0.03653,0.406393,0.39726,0.438357,0.173516,0.045662,0.03653,0.0319629999999999,0.283105,0.031964,0.867581,NA,0.041096,0.036529,0.164383,0.03653,0.03653,0.0319629999999999,0.164383,0.045663,0.036529,0.0319630000000001,0.164384,0.054795,NA,0.03653,0.168951,0.0365289999999999,0.03653,0.69863,0.164384,0.547946,0.0319629999999999,0.0410969999999999,0.031964,0.114155,0.036529,0.173516,NA,0.077626,0.036531,0.164383,0.680366,0.0273979999999999,0.164383,0.164383,0.03653,0.0410960000000001,0.0410949999999999,0.0273980000000001,0.03653,0.063926,0.109589,0.579909,0.141553,0.041096,0.036529,0.164383,0.054794,0.041096,0.150685,0.0365300000000001,0.036529,0.164384,0.164383,0.036529,0.0502280000000002,NA,0.036529,0.0456620000000001,0.593607,0.0319630000000001,0.031962,0.031963,0.041096,0.03653,0.031963,0.0776249999999999,0.03653,0.022831,0.050228,0.03653,0.0273980000000001,0.283105,0.164383,0.164383,0.091325,0.031964,0.0319640000000001,0.041096,0.579909,0.045662,0.579908,0.164383,0.164384,0.0365300000000001,0.045662,0.03653,0.132421,NA,NA,NA,0.424658,0.305936,0.584474,0.031964,0.164383,0.0365290000000001,0.0365300000000001,0.136986,0.077626,0.03653,0.041096,0.031963,0.031965,0.045662,0.03653,0.13242,0.077626,0.0365300000000001,0.538813,0.036529,0.03653,0.0410959999999999,0.136987,0.0319630000000001,0.03653
ALICUT_EOG5DNCMK,NA,0.0852279999999999,NA,0.0397740000000001,0.0454539999999999,0.0511370000000001,0.045455,0.0511359999999999,0.0454549999999999,0.045454,0.0454539999999999,0.0397730000000001,0.573863,NA,0.0454560000000001,NA,0.0625000000000001,0.056818,0.0511369999999999,0.051137,0.181818,0.0397719999999999,0.0511359999999999,0.0511380000000001,0.051137,0.357954,0.0511360000000001,NA,NA,0.0511370000000001,0.0511369999999999,0.051136,0.107955,0.039773,0.193181,0.130682,0.130682,0.051136,0.0397719999999999,0.045455,NA,0.426135,0.051136,0.045454,0.0568189999999999,0.051136,0.210227,0.25,0.0511359999999999,0.062501,0.204546,0.0454550000000001,0.073863,0.062499,0.125,0.0511360000000001,0.045454,0.0454539999999999,0.0511370000000001,0.545454,0.051136,0.102273,0.051137,0.051136,0.0625010000000001,0.579546,0.0454549999999999,0.051137,0.102272,0.045454,0.187501,0.0625,0.096591,0.039773,0.0454540000000001,0.051136,0.238636,NA,0.051137,0.051136,0.045454,0.045454,0.0454550000000001,0.0454539999999999,0.119318,0.238637,0.119319,0.0511359999999999,0.8125,0.0397730000000001,0.051136,0.0965900000000001,0.045455,0.0568180000000001,0.0625,0.613637,0.0568180000000001,0.051136,0.051136,0.125,0.045454,0.0454549999999999,0.0511370000000001,0.357954,NA,0.0511370000000001,0.045455,0.051136,0.0511359999999999,0.670455,0.045454,0.0454549999999999,0.0852269999999999,0.0511360000000001,0.0511370000000001,0.051136,NA,NA,0.045454,0.528409,0.051136,0.113636,0.113635,0.0738650000000001,0.039773,0.051136,0.0454550000000001,0.0625000000000001,0.045454,0.051137,0.0511359999999999,0.0568180000000001,0.0511360000000001,0.0454550000000001,0.051136,0.0625,0.0511370000000001,0.090909,0.107955,0.0511359999999999,0.0511359999999999,0.045454,0.045454,0.0511370000000001
ALICUT_EOG5DNCMM,0.182203,0.135593,0.084745,0.042373,0.0381359999999999,0.076271,0.050847,0.021187,0.093221,0.186442,0.02966,0.0296610000000001,0.021186,0.161017,0.025423,NA,0.076271,0.148304,0.338983,0.326271,0.021187,0.029661,0.0762709999999999,0.347458,0.0550859999999999,0.084746,0.182204,0.042372,0.79661,0.033898,0.118644,0.0593219999999999,0.06356,0.033898,0.101695,0.101696,0.04661,0.11017,0.0211869999999999,0.0254240000000001,0.131356,0.182204,0.059322,0.0593220000000001,0.0805079999999999,0.029661,0.131356,0.0254239999999999,0.144068,0.088984,0.063558,0.04661,0.063559,0.127119,0.567797,0.139829,0.093221,0.0466099999999999,0.021187,0.216101,0.105931,0.0211860000000001,0.0932200000000001,0.059323,0.063559,0.262712,0.046611,0.122881,0.0805090000000001,0.122881,0.088983,0.101695,NA,0.029662,0.021187,0.029661,0.118644,0.0974589999999999,0.355932,0.182203,0.0254239999999999,0.105933,0.127118,0.0381349999999999,NA,0.114408,0.131356,0.372882,0.0550849999999999,0.033898,0.084746,0.148305,0.0932199999999999,0.118644,0.0805079999999999,0.029661,0.0381359999999999,0.029661,0.084746,0.152543,0.025424,0.059322,0.025423,0.088984,NA,0.101695,0.152542,0.114407,0.148306,0.055084,0.025424,0.029661,0.114407,NA,0.15678,0.512712,NA,0.572033,0.118644,0.101695,0.021186,0.449152,0.114406,0.0254240000000001,0.02966,0.118644,0.122881,0.021186,0.084747,0.025423,0.25,0.016949,0.029661,0.0635589999999999,0.021186,0.021186,0.118644,0.148305,0.06356,0.148306,0.080509,0.0254249999999999,0.20339,0.15678
ALICUT_EOG5DNCMV,0.301774,0.301776,0.0650890000000001,0.147928,0.118343,0.106509,0.153846,0.082841,0.142012,0.100592,0.118343,0.053254,0.0828409999999999,0.568047,0.08284,NA,0.325443,0.130178,0.14793,0.0828409999999999,0.0828389999999999,0.0532539999999999,0.130177,0.236686,0.136094,0.10651,0.100592,0.0828410000000001,0.106509,0.136094,0.301774,NA,0.295858,0.260355,0.124261,0.284024,0.153846,NA,0.0769229999999999,0.082841,0.10651,0.739645,0.065089,0.0946740000000001,0.065089,0.065088,0.06509,0.08284,0.112426,0.100591,0.0887580000000001,0.118343,0.307692,0.112426,0.076923,0.319527,0.0887559999999999,0.289941,0.100591,0.568048,0.159764,0.08284,0.08284,0.118343,0.08284,0.08284,0.260355,0.112426,0.082841,0.278107,0.071006,0.159763,0.0858000000000001,0.076923,NA,0.171598,0.0769229999999999,0.142011,NA,0.236686,0.082839,0.08284,0.0828399999999999,0.0887579999999999,0.520709,0.313609,0.088757,0.106508,0.426036,0.0591709999999999,0.0887559999999999,0.218935,0.106508,0.100591,0.100592,0.0710059999999999,0.08284,0.0828399999999999,0.236686,0.159764,0.0828389999999999,0.100592,0.08284,0.284023,0.177515,0.0828409999999999,NA,0.31361,0.455622,NA,0.0828400000000001,0.100591,0.100591,0.343195,0.147929,0.485208,NA,NA,0.171597,0.100593,0.0828400000000001,0.307693,0.313609,0.08284,0.071006,0.106509,0.130177,0.100591,NA,0.082841,0.556213,0.142012,0.153846,0.082839,0.130178,0.0828399999999999,0.272189,0.112426,0.0828399999999999,0.118343,0.431952,0.0591719999999999,0.100592,0.236687
ALICUT_EOG5DR7T5,NA,0.607634,0.0604450000000001,0.012725,0.061506,0.0116640000000001,0.353127,0.00848400000000007,0.928951,0.267232,0.960763,0.104984,0.00742300000000007,0.446448,0.082715,NA,0.338282,0.400849,0.938495,0.660658,0.698833,0.416754,0.814422,0.239131,0.294803,0.722164,0.795335,NA,NA,0.254508,0.316013,0.749736,0.511136,NA,0.258748,0.339343,0.137859,NA,0.470838,0.065748,0.574762,0.817604,0.014847,0.953341,0.0636260000000001,0.00848400000000007,0.0869569999999999,0.413574,0.66596,0.477201,0.741251,0.551431,0.26405,0.461293,0.886532,0.941676,0.231178,0.116649,0.556734,NA,0.650054,0.4263,0.656416,0.417816,0.118771,0.636267,0.299046,0.47614,0.26193,0.488866,0.822906,0.49841,0.340402,NA,0.0180279999999999,0.0180270000000001,0.453871,NA,0.695652,0.632025,0.506892,0.766701,0.585366,0.673382,NA,0.0615059999999999,0.306469,0.694591,0.650053,0.011665,0.600213,0.40403,0.416755,0.137858,0.469777,0.145281,0.094379,0.389183,0.600213,0.00954400000000005,0.00530199999999997,NA,0.381761,0.965006,0.879109,0.083775,0.483563,NA,0.600211,0.911982,0.0848349999999999,0.849416,0.797455,0.95228,0.777306,0.945917,NA,0.721102,0.641569,0.833511,0.341463,0.0137860000000001,0.625663,0.00742300000000004,0.0106040000000001,0.612937,0.787912,0.00954299999999991,0.541888,0.64369,0.612936,0.318134,0.281018,0.0106039999999999,0.419937,0.708377,0.510074,0.559915,0.07105,0.335102,0.600212,0.00848300000000007,0.010604,0.735949
ALICUT_EOG5DR7T8,0.225398,0.146032,0.225397,0.00317499999999998,0.0158739999999999,0.222223,0.238096,0.00634799999999999,0.279365,0.161905,0.0920629999999999,0.101588,0.168254,0.568254,0.726984,NA,0.244445,0.314286,0.27619,0.577778,0.584127,0.101587,0.225397,0.0031749999999999,0.168254,0.149206,0.219048,0.466667,0.704762,0.219049,0.146032,0.146032,0.212699,0.104761,0.0603170000000001,0.146032,0.222222,0.901587,0.00317399999999998,0.00317400000000007,0.219048,NA,0.00317499999999998,NA,0.101588,0.0158730000000001,0.146032,0.717461,0.165079,0.146031,0.342858,0.215873,0.222222,0.155555,0.520635,0.225396,0.215872,0.146032,0.146032,0.450793,0.222222,0.146032,0.146032,0.219048,0.15873,0.158731,0.00317500000000009,0.212699,0.225397,0.16508,0.00317400000000001,0.390476,0.501587,0.136507,0.212699,0.733333,0.149206,NA,0.196825,0.104762,0.146032,0.00317499999999996,0.063492,0.120634,0.314285,0.146032,0.146032,0.714286,0.317461,0.00317399999999998,0.51746,0.184127,0.215874,0.215873,0.2,0.107936,0.0698420000000001,0.219048,0.0158739999999999,0.00317500000000001,0.447619,0.219048,0.733333,0.755556,0.225397,0.219048,0.263493,0.225398,0.165079,0.739682,0.00317399999999998,0.060318,0.219047,0.542857,0.88254,NA,NA,0.247619,0.219048,NA,0.146033,0.263491,0.926984,0.146032,0.101588,0.00317500000000009,0.234921,0.146031,0.00317400000000004,0.244445,0.857143,0.215873,0.222223,0.111112,0.225398,0.285715,0.171428,0.222223,0.165079,0.638095,0.00634799999999994,0.00317499999999996,0.203174,0.111111
ALICUT_EOG5DR7TB,NA,0.374717,0.112867,0.0225739999999999,0.031602,0.252822,0.045146,0.020316,0.291196,0.331828,0.749436,0.022573,0.729121,0.539503,0.21219,NA,0.264108,0.135439,0.713319,0.586908,0.474041,0.022573,0.252822,0.0338609999999999,0.349887,0.562078,0.435665,0.674944,NA,0.340857,0.106095,0.383747,0.121896,0.489842,0.343115,NA,0.45824,0.650113,0.0338599999999999,0.022573,0.340858,NA,0.031602,0.674944,0.110609,0.0225730000000001,0.0270879999999999,0.566592,0.356659,0.117381,0.67043,0.13544,0.189615,0.176071,NA,0.586908,0.681716,0.252821,0.419865,0.792326,NA,0.137697,0.431152,0.252821,0.264108,0.837472,0.620768,0.449209,0.740406,0.469525,0.0812639999999999,0.417607,0.117381,0.121897,0.110609,0.214446,0.022572,NA,0.128668,0.808126,0.0225730000000001,0.286682,0.539503,0.0361169999999999,0.514674,0.0225739999999999,0.503386,NA,0.352144,0.0225739999999999,0.388261,0.295711,0.401806,0.0270879999999999,0.246049,0.0225730000000001,0.257336,0.325056,0.031603,0.0225739999999999,0.749435,NA,0.243792,0.72912,0.790068,0.677201,0.656885,0.62754,0.158013,0.704289,0.480813,0.399548,0.523702,0.751693,NA,NA,NA,NA,0.602709,NA,0.361173,0.311512,0.853273,0.589165,0.0225739999999999,0.11061,0.720091,0.0270880000000001,0.252821,0.293453,NA,0.133182,0.137697,0.036118,0.146727,0.34763,0.636568,0.449209,0.810384,0.625283,0.092551,0.022574,0.115124,0.532732
ALICUT_EOG5DR7TC,0.226576,0.494037,0.189097,0.025554,0.028961,0.017036,0.120954,0.015332,0.497444,0.592845,NA,0.025554,0.337308,0.369676,0.335605,NA,0.475298,0.293016,0.679728,0.764906,0.572402,0.0238510000000001,0.335604,0.017037,0.0170369999999999,0.53322,0.574107,0.812607,NA,0.451449,0.229983,0.497446,0.0153320000000001,0.025554,0.3339,0.482112,0.088586,0.449745,0.023851,0.017035,0.168654,0.778535,0.0187390000000001,0.630323,0.461671,0.013629,0.022147,0.683134,0.621805,0.044293,0.28109,0.027257,0.504258,0.471892,0.691652,0.153323,0.359456,0.153322,0.0902900000000001,0.706984,0.741907,0.320273,0.032368,0.236798,0.637138,0.67632,0.0323690000000001,0.0153330000000001,0.226576,0.172061,0.287905,0.408859,0.531517,0.017036,0.335604,0.011926,0.0340719999999999,0.764906,0.475298,0.422487,0.335605,0.36627,0.720613,0.224873,0.829643,0.112436,0.538331,0.688245,0.470186,0.098808,0.015332,0.144803,0.454855,0.296423,0.335604,0.035775,0.442929,0.229982,0.013629,0.030665,0.524703,0.315161,0.335605,0.659284,NA,0.383305,0.153323,0.475298,0.0187400000000001,NA,0.333902,0.076661,0.620102,0.87649,0.470187,0.754685,NA,NA,0.44804,0.919932,0.362862,NA,0.74276,0.367973,0.017036,0.027257,0.483816,0.477001,0.153322,0.337308,0.391823,0.190801,0.342418,0.091993,0.459967,0.335604,0.339012,0.478705,0.609881,0.545144,0.020443,0.017036,0.091994,0.402044
ALICUT_EOG5DR7TD,0.0899089999999999,0.73578,0.533945,0.00734000000000001,0.023854,0.273395,0.706422,0.00917500000000004,0.631193,0.346788,0.825688,0.00733899999999998,0.557799,0.489909,0.598165,NA,0.286239,0.612844,0.394495,0.765138,0.798164,0.00733999999999996,0.541285,0.0201830000000001,0.060551,0.649541,0.616514,0.618349,NA,0.315597,0.355964,0.743119,0.07156,0.066055,0.372477,0.554128,0.642202,0.765138,0.00733800000000001,0.655045,0.550459,NA,0.00917400000000007,0.473394,0.058716,0.016514,0.297248,NA,0.642203,0.126605,0.401836,0.288074,0.385321,0.625687,0.930275,0.552293,0.798165,0.0146790000000001,0.60367,0.880734,0.0183489999999999,0.609173,0.510092,0.864221,0.517431,0.902752,0.018349,0.267891,0.376147,0.765137,0.00366899999999995,0.647706,0.370643,0.638532,0.161468,0.2789,0.205505,NA,0.433027,0.763303,0.915596,0.416514,0.605504,0.117431,0.554128,0.018349,0.640366,0.866054,0.52844,0.06422,0.392661,0.431192,0.812845,0.157797,0.464221,0.255046,0.644037,0.377981,0.014679,0.018349,0.733945,0.930275,0.291743,0.526606,NA,0.025688,0.862385,0.627523,0.412845,NA,0.533946,0.702752,0.911927,NA,0.877064,0.816514,NA,NA,0.513762,NA,0.366972,0.124771,0.737614,0.702753,0.00733899999999998,0.521101,0.54312,0.779817,0.0146799999999999,0.289908,0.741285,0.0183489999999999,0.288073,0.0770650000000001,0.557797,0.691742,0.403669,0.825688,0.286238,0.031192,0.020184,0.306422,0.546788,0.478899
ALICUT_EOG5DR7TM,0.281249,0.180288,0.016826,5.55111512312578e-17,-1.00000000005651e-06,0.0120189999999999,0.180288,2.77555756156289e-17,0.0048079999999999,0.016827,0.463943,0.00240400000000007,-9.99999999889978e-07,9.99999999945489e-07,0.168269,0.170673,0.180289,0.182693,0.742788,0.399039,0.00721199999999989,0.00240399999999999,0.221154,0.050481,0.007211,0.182693,0.257211,0.254808,0.807692,-1.00000000002876e-06,9.99999999889978e-07,1.11022302462516e-16,NA,NA,0.122595,0.182694,0.163462,0.00240400000000004,0.00240400000000002,0.432692,NA,NA,-8.32667268468867e-17,0.555288,0.182693,-1.00000000002876e-06,NA,NA,0.192308,0.182693,0.283654,0.00240400000000004,0.0384609999999999,0.0120189999999999,NA,0.1875,0.00240399999999988,0.168269,1.000000000001e-06,0.51202,5.55111512312578e-17,1.00000000008427e-06,0.00480700000000009,0.182693,0.182692,0.317307,0.055288,NA,0.182692,0.182692,-1.11022302462516e-16,0.194711,0.0120199999999999,0.182692,NA,0.192308,0.00360599999999994,0.86298,8.32667268468867e-17,0.379808,0.00721200000000002,NA,0.182693,NA,NA,NA,NA,0.624999,0.629808,0.014423,0.00240399999999999,0.173077,0.180289,0.170672,0.00240399999999996,NA,NA,0.182692,0.050481,-9.99999999917733e-07,NA,NA,-1.38777878078145e-16,0.492788,NA,0.206731,0.00240299999999999,0.00240499999999999,0.0673079999999999,NA,-1.38777878078145e-16,-9.99999999973245e-07,0.283653,0.807692,0.201922,0.540865,0.776443,0.370192,0.014422,0.776443,0.504808,0.194711,0.403847,-1.000000000001e-06,NA,0.199519,0.201923,0.00480700000000003,0.168269,9.99999999973245e-07,NA,0.186298,0.182693,0.012019,0.20673,0.182692,0.00240300000000004,0.182692,0.182692,0.168269,0.0624999999999999,0.00240399999999996,0.0120189999999999,0.211539
ALICUT_EOG5DR7V6,0.0609749999999999,0.042683,0.0426829999999999,0.0365849999999999,0.0243900000000001,0.0304869999999999,NA,0.0426829999999999,0.567072,0.02439,0.371952,0.189025,0.054877,0.530488,0.042684,NA,0.036586,0.030488,0.512195,0.292684,0.0487799999999999,0.036586,0.0853659999999999,0.670732,0.054877,0.365854,0.0609759999999999,0.042683,NA,0.0670720000000001,0.036585,0.0243910000000001,0.0792680000000001,0.0365860000000001,NA,0.365853,0.115853,0.682926,0.0426840000000001,0.0243910000000001,0.048781,NA,0.0670720000000001,0.0426829999999999,0.0243909999999999,0.060976,0.054878,0.0243899999999999,0.146341,0.365854,0.317073,0.0243889999999999,0.079269,0.060974,0.036585,0.567073,0.0731709999999999,0.0487799999999999,0.365854,0.75,0.0426829999999999,0.500001,0.042683,0.658536,0.780488,0.048781,0.036586,0.0609750000000001,0.030488,0.189024,0.695121,NA,0.54878,0.0243910000000001,0.04878,0.0365860000000001,0.182927,NA,0.353659,0.371952,0.024391,0.0243889999999999,0.164634,0.0426829999999999,NA,0.195122,0.024389,0.195122,0.0670729999999999,0.0182930000000001,0.286586,0.0548790000000001,0.707317,0.365853,0.353659,0.0365849999999999,0.0731709999999999,0.0731710000000001,0.670732,0.164634,0.036584,0.054878,0.493903,0.762195,0.0243899999999999,0.042683,0.737805,NA,0.0670739999999999,NA,0.030488,0.219513,0.0365839999999999,NA,0.689023,0.195122,NA,NA,0.560975,NA,0.0304880000000001,NA,NA,0.310976,0.02439,0.0304889999999999,0.219512,0.0426830000000001,0.067072,0.286586,0.0243899999999999,0.0609760000000001,0.378049,0.036586,0.02439,0.213414,0.04878,0.493903,0.067074,0.0365849999999999,0.067073,0.0304870000000001,0.0365860000000001,0.670732
